hotel_name,review_summary,review_p1,review_p2,score
Hilton London Euston,Definitely doesn't worth the price,"I stayed two nights there and the room is one of the smallest I've ever seen, the hotel looks outdated and even if London is pretty expensive, this hotel is too expensive for the experience. Fortunately, the staff is really kind and the breakfast is very nice.",,"<span class=""ui_bubble_rating bubble_20""></span>"
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hotel Hilton London Gatwick Airport,"Location, location, location - and excellent staff","It’s all about location. That is, if you’re leaving from the South Terminal, which is just a few minutes walk away (all inside, so you don’t have to worry about the weather). If you’re leaving from the North Terminal, then there are other hotels that are much closer.  Not quite all about that. The staff are wonderfully efficient and friendly.  The hotel itself is brutally modernist and a bit the worse for wear. The central area, containing reception and some dining places, has all the looks and atmosphere of an aircraft hangar. We were given a newly refurbished room, which was quiet, clean but clinical. On the Friday night we were staying there, there were a lot of other travellers around, which led to queues and some difficulty in finding a place to have a quiet drink and meal.",…,"<span class=""ui_bubble_rating bubble_30""></span>"
Hotel Hilton London Gatwick Airport,Hotel is slowly getting worse and what is the 'service charge' for.,"Two visits one at end of November and another in January. We always stay here or the Hampton ( North Terminal) if we have a flight before 11 am, you just cant trust the M25. In November we checked in and we were told we would be in the new part of the hotel. We had stayed in that part before and it had been ok. This time the bed had a mattress cover on that every time you moved even a couple of inches it sounded like a huge pile of cellophane being squashed it was so loud. It made for a very noisy night! The January visit saw us given a room overlooking the bar. I assumed that the soundproofing would be adequate and initially it seemed ok. Then about 5 o/c in the morning the cleaners started moving furniture to clean the bar area. Never assume! Time to start looking at the",…,"<span class=""ui_bubble_rating bubble_30""></span>"
Hotel Hilton London Gatwick Airport,Appalling ,"This is honestly one if the worst hotels I’ve ever stayed in. You expect the Hilton brand to deliver something more than your more ‘economy’ brands. You’d be very disappointed.   Literally everything makes this hotel substandard. The service, the HOUR long queue to check in, the lacklustre decor and the truly archaic rooms. No plug sockets, a shower that was unable to wash the shampoo from my hair, a toilet that didn’t flush, ancient and dirty yellowing furniture. Honestly disgusted. I cannot wait to depart in 6 hours time.   We usually stay at the Premier Inn which is fantastic. Stay there for half the price. ",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hotel Hilton London Gatwick Airport,Good  hotel,"Whenever I have a layover in london Gatwick, I stay here. Love how easy accessible it is , staff is friendly, room is clean and spacious, a bathtub for relaxation.. I enjoy it a lot. Thanks and see you again next time",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,Great Afternoon Tea,We visited on a rainy afternoon with friends. Afternoon tea is fantastic value and the chef was so accommodating and knowledgeable about food allergies - he catered for our boy brilliantly. Would thoroughly recommend.,,"<span class=""ui_bubble_rating bubble_50""></span>"
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hotel Hilton London Gatwick Airport,,,,
Hilton London Croydon,2 night stay for reunion with friends,clean and nicely appointed hotel and rooms near to airport with good bus and train connections. No free wifi. Room safe has disclaimer regarding safety of valuables left in it. Security issue in breakfast room where only checked in guests and staff allowed. Management attitude to this issue is indifference. ,,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Croydon,Nice ,Stayed at the Hilton London Croydon for 1 night with a friend. The room was lovely and large and we were very lucky to have been able to check in earlier as we arrived very early. Only down falls was the air con wasn’t working and we couldn’t open the window so it was extremely hot. We were given a fan but it was still too much. Also the lifts were not working properly so there were queues of people in the corridor. Staff were friendly and hotel was lovely and clean so over all I probably would stay again. ,,"<span class=""ui_bubble_rating bubble_40""></span>"
Hilton London Croydon,"Great staff, very dated room","The staff here were all extremely friendly and helpful.   Breakfast in the restaurant was plentiful and again served by great staff.  The rooms however, as others have mentioned, are so dated. They have to be the oldest rooms I’ve stayed in for a long time. Old worn out wooden desks and a bathroom from the 70’s. The tv didn’t work,  but the air conditioning did, albeit noisy.  If the rooms were not so worn out and historic, I would have given 5 stars. ",,"<span class=""ui_bubble_rating bubble_30""></span>"
Hilton London Croydon,Staff are great!,"Couldn't have had a nicer check in! The gentleman, Luke who checked me in was so lovely and went above and beyond to make sure I had a lovely stay. I hope everyone has the luxury to be checked in by Luke!",,"<span class=""ui_bubble_rating bubble_40""></span>"
